expense_id,restaurant_id,bills,vendors,wage_advance,repairs,sundries,amount,exp_date
2376,7,817,170,242,336,93,2186,2024-07-04
2377,7,903,64,113,299,28,2059,2024-07-05
2378,7,424,22,819,745,73,2406,2024-07-06
2379,7,678,90,121,212,39,1910,2024-07-07
2380,7,130,184,159,367,4,1437,2024-07-08
2381,7,577,27,847,268,96,2280,2024-07-09
2382,7,309,101,308,948,45,2707,2024-07-10
2383,7,901,82,533,88,64,2392,2024-07-11
2384,7,88,200,970,798,13,2953,2024-07-12
2385,7,128,127,876,920,70,3088,2024-07-13
2386,7,714,165,721,789,24,2764,2024-07-14
2387,7,316,66,826,370,12,2463,2024-07-15
2388,7,144,104,776,611,92,2511,2024-07-16
2389,7,545,136,801,185,81,2582,2024-07-17
2390,7,891,160,714,153,19,2547,2024-07-18
2391,7,984,148,524,471,62,2403,2024-07-19
2392,7,523,126,476,831,52,2752,2024-07-20
2393,7,731,149,872,457,81,2720,2024-07-21
2394,7,714,65,25,487,42,1907,2024-07-22
2395,7,992,149,42,540,95,1859,2024-07-23
2396,7,969,154,141,124,29,1694,2024-07-24
2397,7,756,165,934,734,54,3164,2024-07-25
2398,7,848,5,178,638,95,2684,2024-07-26
2399,7,470,63,210,2,10,1719,2024-07-27
2400,7,72,111,226,774,10,1826,2024-07-28
2401,7,252,73,798,371,6,2460,2024-07-29
2402,7,875,80,237,950,66,2394,2024-07-30
2403,7,712,16,674,229,32,2516,2024-07-31
2404,7,432,175,973,190,47,2677,2024-08-01
2405,7,585,180,800,240,26,2272,2024-08-02
2406,7,416,161,22,378,39,1095,2024-08-03
2407,7,17,32,776,293,5,1621,2024-08-04
2408,7,724,57,651,539,18,2348,2024-08-05
2409,7,729,108,37,137,32,1851,2024-08-06
2410,7,739,26,421,323,85,2535,2024-08-07
2411,7,107,101,198,733,73,2000,2024-08-08
2412,7,296,41,588,406,49,1860,2024-08-09
2413,7,541,181,986,77,32,1950,2024-08-10
2414,7,399,7,756,537,20,2179,2024-08-11
2415,7,472,184,481,529,7,2058,2024-08-12
2416,7,915,52,36,461,85,1997,2024-08-13
2417,7,893,42,480,948,17,2442,2024-08-14
2418,7,95,166,221,109,24,1253,2024-08-15
2419,7,376,81,947,298,55,2341,2024-08-16
2420,7,428,200,393,297,85,2119,2024-08-17
2421,7,239,184,997,597,39,2998,2024-08-18
2422,7,601,23,656,373,4,1967,2024-08-19
2423,7,448,115,84,684,41,1581,2024-08-20
2424,7,868,168,493,213,40,1783,2024-08-21
2425,7,103,143,533,907,19,2668,2024-08-22
2426,7,217,78,499,648,97,2422,2024-08-23
2427,7,380,88,321,677,85,2254,2024-08-24
2428,7,909,159,147,266,98,2290,2024-08-25
2429,7,125,127,600,906,87,2119,2024-08-26
2430,7,685,56,411,230,86,1954,2024-08-27
2431,7,175,19,361,48,23,1068,2024-08-28
2432,7,131,54,393,559,49,1977,2024-08-29
2433,7,628,198,953,381,12,2630,2024-08-30
2434,7,883,123,942,44,60,3013,2024-08-31
2435,7,242,192,15,813,95,1486,2024-09-01
2436,7,309,175,720,135,96,2314,2024-09-02
2437,7,677,36,127,801,60,2169,2024-09-03
2438,7,788,51,430,563,52,2609,2024-09-04
2439,7,824,19,860,679,62,3301,2024-09-05
2440,7,59,25,976,631,60,1836,2024-09-06
2441,7,952,23,910,62,81,2369,2024-09-07
2442,7,423,158,787,347,79,2108,2024-09-08
2443,7,263,190,530,377,43,2285,2024-09-09
2444,7,573,133,85,280,42,1247,2024-09-10
2445,7,67,180,589,818,38,2443,2024-09-11
2446,7,433,163,749,558,36,2736,2024-09-12
2447,7,799,68,21,33,96,1789,2024-09-13
2448,7,239,48,83,890,81,1632,2024-09-14
2449,7,708,73,13,260,19,1488,2024-09-15
2450,7,832,50,416,78,17,1395,2024-09-16
2451,7,308,57,38,289,47,1423,2024-09-17
2452,7,250,78,85,617,19,1439,2024-09-18
2453,7,27,25,534,856,80,2264,2024-09-19
2454,7,588,149,963,465,31,2568,2024-09-20
2455,7,995,112,361,1748,71,3444,2024-09-21
2456,7,562,183,751,467,85,2338,2024-09-22
2457,7,579,67,302,841,88,2578,2024-09-23
2458,7,912,164,868,51,58,3032,2024-09-24
2459,7,452,42,82,245,28,1472,2024-09-25
2460,7,872,169,434,96,100,2592,2024-09-26
2461,7,723,136,275,467,6,2160,2024-09-27
2462,7,573,79,631,130,44,1941,2024-09-28
2463,7,919,23,579,543,50,2986,2024-09-29
2464,7,667,138,912,486,58,2841,2024-09-30
2465,7,795,142,182,934,96,2955,2024-10-01
2466,7,236,97,405,526,67,2032,2024-10-02
2467,7,510,64,397,970,50,2035,2024-10-03
2468,7,775,58,144,642,71,2058,2024-10-04
2469,7,775,78,451,142,58,2453,2024-10-05
2470,7,84,194,956,1001,94,2368,2024-10-06
2471,7,210,22,995,672,22,2303,2024-10-07
2472,7,166,56,707,426,50,2253,2024-10-08
2473,7,818,167,834,16,85,2334,2024-10-09
2474,7,492,89,642,213,61,2469,2024-10-10
2475,7,696,104,544,424,58,2594,2024-10-11
2476,7,270,122,42,645,60,2131,2024-10-12
2477,7,533,128,821,356,51,2583,2024-10-13
2478,7,600,176,605,704,51,2190,2024-10-14
2479,7,587,55,685,95,28,2002,2024-10-15
2480,7,779,141,376,86,78,2265,2024-10-16
2481,7,395,186,182,335,9,1599,2024-10-17
2482,7,530,5,356,1494,63,3099,2024-10-18
2483,7,831,62,719,511,76,2986,2024-10-19
2484,7,531,95,687,765,86,3095,2024-10-20
2485,7,830,185,784,487,84,3256,2024-10-21
2486,7,660,111,637,762,51,2321,2024-10-22
2487,7,573,2,388,100,73,1482,2024-10-23
2488,7,810,137,687,39,50,2607,2024-10-24
2489,7,148,113,271,865,86,2104,2024-10-25
2490,7,20,185,499,611,45,2303,2024-10-26
2491,7,10,199,381,868,52,1682,2024-10-27
2492,7,985,84,212,26,86,1921,2024-10-28
2493,7,660,114,515,23,90,1433,2024-10-29
2494,7,209,153,593,719,33,2263,2024-10-30
2495,7,690,174,195,255,99,2180,2024-10-31
2496,7,770,147,721,629,8,3102,2024-11-01
2497,7,653,166,893,5,75,2054,2024-11-02
2498,7,477,122,961,1940,53,4237,2024-11-03
2499,7,109,102,168,537,30,980,2024-11-04
2500,7,954,183,401,228,8,1982,2024-11-05
2501,7,988,99,998,352,91,3060,2024-11-06
2502,7,861,15,289,804,34,2685,2024-11-07
2503,7,122,72,735,206,70,1836,2024-11-08
2504,7,369,167,418,447,100,1977,2024-11-09
2505,7,664,85,442,939,98,3215,2024-11-10
2506,7,100,172,679,766,79,2119,2024-11-11
2507,7,813,194,908,757,85,2908,2024-11-12
2508,7,907,71,639,73,97,2455,2024-11-13
2509,7,428,148,335,472,50,1992,2024-11-14
2510,7,24,3,430,295,96,1303,2024-11-15
2511,7,913,52,271,536,70,2621,2024-11-16
2512,7,380,192,533,528,83,1997,2024-11-17
2513,7,963,102,806,825,40,3482,2024-11-18
2514,7,119,4,446,4,35,1290,2024-11-19
2515,7,986,114,924,158,20,3196,2024-11-20
2516,7,744,80,22,222,59,1342,2024-11-21
2517,7,486,44,664,583,50,2330,2024-11-22
2518,7,552,117,989,540,17,2715,2024-11-23
2519,7,820,120,840,489,68,2680,2024-11-24
2520,7,457,165,141,480,74,2141,2024-11-25
2521,7,371,83,915,740,19,2729,2024-11-26
2522,7,712,140,202,774,40,2400,2024-11-27
2523,7,828,167,408,54,61,1652,2024-11-28
2524,7,185,152,748,959,61,2192,2024-11-29
2525,7,560,36,48,140,81,1783,2024-11-30
2526,7,591,99,769,66,86,2218,2024-12-01
2527,7,293,185,398,980,7,2487,2024-12-02
2528,7,293,177,590,417,22,2199,2024-12-03
2529,7,634,183,123,476,9,1891,2024-12-04
2530,7,64,113,421,996,51,1983,2024-12-05
2531,7,268,103,626,352,95,1756,2024-12-06
2532,7,487,151,401,1462,88,3069,2024-12-07
2533,7,694,36,512,975,62,2734,2024-12-08
2534,7,564,100,40,803,9,1955,2024-12-09
2535,7,856,150,469,944,8,3410,2024-12-10
2536,7,207,97,995,887,17,3134,2024-12-11
2537,7,779,105,778,923,67,3646,2024-12-12
2538,7,592,163,844,994,74,3314,2024-12-13
2539,7,851,167,247,353,77,2576,2024-12-14
2540,7,313,81,266,478,94,2089,2024-12-15
2541,7,105,151,33,211,72,1107,2024-12-16
2542,7,733,18,327,715,95,2049,2024-12-17
2543,7,554,50,625,321,92,2299,2024-12-18
2544,7,812,49,380,644,49,2084,2024-12-19
2545,7,78,66,818,747,37,2740,2024-12-20
2546,7,619,6,714,313,45,2214,2024-12-21
2547,7,566,149,620,255,97,2323,2024-12-22
2548,7,410,24,266,61,3,1348,2024-12-23
2549,7,987,121,657,365,36,2858,2024-12-24
2550,7,869,69,781,660,42,3375,2024-12-25
2551,7,664,126,604,837,77,3116,2024-12-26
2552,7,268,63,488,47,81,1419,2024-12-27
2553,7,63,14,944,829,91,2485,2024-12-28
2554,7,829,136,196,92,24,1444,2024-12-29
2555,7,51,22,847,331,26,1881,2024-12-30
2556,8,786,147,595,149,42,2011,2024-01-01
2557,8,464,30,897,448,33,2676,2024-01-02
2558,8,670,11,571,763,13,2894,2024-01-03
2559,8,717,99,791,463,6,2212,2024-01-04
2560,8,620,39,829,282,86,2596,2024-01-05
2561,8,69,57,208,44,37,1074,2024-01-06
2562,8,734,98,783,166,17,1873,2024-01-07
2563,8,7,104,888,335,32,1855,2024-01-08
2564,8,179,52,108,352,23,1185,2024-01-09
2565,8,739,165,270,492,36,2317,2024-01-10
2566,8,290,64,86,799,51,1683,2024-01-11
2567,8,78,55,82,62,30,534,2024-01-12
2568,8,14,21,357,510,23,1821,2024-01-13
2569,8,441,188,837,957,89,3055,2024-01-14
2570,8,513,92,293,147,25,1826,2024-01-15
2571,8,970,56,592,1263,91,3263,2024-01-16
2572,8,869,39,480,319,31,2195,2024-01-17
2573,8,487,35,623,504,12,2298,2024-01-18
2574,8,506,123,725,602,1,2535,2024-01-19
2575,8,727,161,617,510,18,2108,2024-01-20
2576,8,444,22,99,578,45,2035,2024-01-21
2577,8,622,49,560,85,39,1485,2024-01-22
2578,8,408,200,737,246,17,2460,2024-01-23
2579,8,973,186,523,148,61,2624,2024-01-24
2580,8,23,42,729,143,29,1733,2024-01-25
2581,8,272,178,215,176,76,1268,2024-01-26
2582,8,417,186,62,744,51,1673,2024-01-27
2583,8,312,23,601,934,9,2392,2024-01-28
2584,8,194,130,643,451,44,1690,2024-01-29
2585,8,653,47,368,713,38,2815,2024-01-30
2586,8,104,28,960,27,15,1701,2024-01-31
2587,8,728,101,678,623,59,3044,2024-02-01
2588,8,446,188,955,788,63,3320,2024-02-02
2589,8,250,188,748,612,72,2725,2024-02-03
2590,8,844,106,12,475,43,1687,2024-02-04
2591,8,402,31,673,384,36,1757,2024-02-05
2592,8,490,169,242,296,92,2174,2024-02-06
2593,8,134,151,654,660,14,2602,2024-02-07
2594,8,466,22,130,408,11,1815,2024-02-08
2595,8,472,134,526,852,93,3021,2024-02-09
2596,8,260,3,493,410,49,1535,2024-02-10
2597,8,972,28,851,467,87,2859,2024-02-11
2598,8,200,64,92,657,33,1735,2024-02-12
2599,8,173,174,912,488,78,1922,2024-02-13
2600,8,1000,80,579,486,52,3074,2024-02-14
2601,8,862,80,440,993,15,3228,2024-02-15
2602,8,400,27,184,910,8,1649,2024-02-16
2603,8,500,96,691,1747,98,3668,2024-02-17
2604,8,902,67,385,985,13,3146,2024-02-18
2605,8,467,129,64,12,58,794,2024-02-19
2606,8,523,154,560,225,49,1605,2024-02-20
2607,8,759,45,647,551,25,2322,2024-02-21
2608,8,199,26,984,1720,23,3877,2024-02-22
2609,8,538,160,156,232,63,1187,2024-02-23
2610,8,887,191,791,117,5,2039,2024-02-24
2611,8,983,17,808,48,16,2206,2024-02-25
2612,8,2,98,226,694,46,1892,2024-02-26
2613,8,222,190,20,926,41,2216,2024-02-27
2614,8,212,172,194,364,10,1094,2024-02-28
2615,8,475,141,45,366,59,1744,2024-02-29
2616,8,916,129,699,799,98,2743,2024-03-01
2617,8,383,110,534,365,21,2189,2024-03-02
2618,8,753,110,303,598,94,2583,2024-03-03
2619,8,747,199,128,301,61,1523,2024-03-04
2620,8,874,14,327,942,44,2557,2024-03-05
2621,8,751,150,22,508,5,1498,2024-03-06
2622,8,35,147,324,470,54,1980,2024-03-07
2623,8,652,27,363,701,85,2238,2024-03-08
2624,8,855,106,214,220,27,1773,2024-03-09
2625,8,286,142,277,893,100,2168,2024-03-10
2626,8,795,52,307,578,23,2466,2024-03-11
2627,8,85,104,346,419,75,1545,2024-03-12
2628,8,807,67,172,647,9,2230,2024-03-13
2629,8,53,82,208,695,99,2082,2024-03-14
2630,8,938,25,635,761,92,2568,2024-03-15
2631,8,480,152,107,297,51,2062,2024-03-16
2632,8,357,48,486,573,77,1680,2024-03-17
2633,8,774,170,991,331,84,2594,2024-03-18
2634,8,316,182,329,594,96,2345,2024-03-19
2635,8,664,185,267,709,3,1948,2024-03-20
2636,8,133,9,102,552,29,858,2024-03-21
2637,8,423,109,310,217,35,1236,2024-03-22
2638,8,275,110,992,610,57,2267,2024-03-23
2639,8,681,172,306,943,92,2404,2024-03-24
2640,8,324,117,530,176,36,1931,2024-03-25
2641,8,961,118,890,347,65,3064,2024-03-26
2642,8,640,90,988,55,4,2447,2024-03-27
2643,8,433,41,401,139,64,1639,2024-03-28
2644,8,736,97,402,760,27,2304,2024-03-29
2645,8,106,108,583,761,63,1788,2024-03-30
2646,8,68,16,600,391,66,1514,2024-03-31
2647,8,654,79,61,153,37,1845,2024-04-01
2648,8,42,43,211,241,25,869,2024-04-02
2649,8,116,92,294,156,38,1498,2024-04-03
2650,8,838,54,744,379,1,2053,2024-04-04
2651,8,229,112,631,845,76,2441,2024-04-05
2652,8,860,73,79,130,7,1315,2024-04-06
2653,8,310,74,348,181,61,1704,2024-04-07
2654,8,649,95,705,804,41,2944,2024-04-08
2655,8,775,189,17,706,39,2466,2024-04-09
2656,8,234,131,557,480,25,2379,2024-04-10
2657,8,16,11,279,204,20,624,2024-04-11
2658,8,112,165,683,356,65,2215,2024-04-12
2659,8,159,153,467,477,28,1414,2024-04-13
2660,8,503,149,588,805,44,2283,2024-04-14
2661,8,118,52,755,222,21,1258,2024-04-15
2662,8,967,185,721,927,30,3718,2024-04-16
2663,8,490,46,419,818,70,2793,2024-04-17
2664,8,465,192,833,305,10,2434,2024-04-18
2665,8,505,48,390,577,74,2584,2024-04-19
2666,8,406,19,301,732,25,2233,2024-04-20
2667,8,353,152,670,554,56,2194,2024-04-21
2668,8,12,8,286,653,21,1649,2024-04-22
2669,8,330,165,10,719,41,1307,2024-04-23
2670,8,68,184,649,331,59,2208,2024-04-24
2671,8,137,83,953,342,95,2412,2024-04-25
2672,8,490,93,914,411,70,2516,2024-04-26
2673,8,87,95,280,429,37,1492,2024-04-27
2674,8,483,98,385,523,95,2364,2024-04-28
2675,8,430,46,643,955,81,2999,2024-04-29
2676,8,51,184,642,931,55,2408,2024-04-30
2677,8,210,74,959,470,55,2188,2024-05-01
2678,8,839,130,360,483,50,2372,2024-05-02
2679,8,619,93,30,597,68,1411,2024-05-03
2680,8,637,57,292,132,49,1299,2024-05-04
2681,8,529,167,399,85,78,1875,2024-05-05
2682,8,315,170,920,338,40,2419,2024-05-06
2683,8,921,9,754,441,51,2325,2024-05-07
2684,8,52,89,715,78,97,1519,2024-05-08
2685,8,598,187,774,284,36,2507,2024-05-09
2686,8,515,56,811,9,7,1523,2024-05-10
2687,8,637,115,994,507,3,2708,2024-05-11
2688,8,106,7,326,1400,92,2509,2024-05-12
2689,8,515,117,339,6,33,1827,2024-05-13
2690,8,444,169,2,435,16,1655,2024-05-14
2691,8,861,151,682,628,60,2511,2024-05-15
2692,8,500,90,582,506,65,2705,2024-05-16
2693,8,707,76,607,756,12,2667,2024-05-17
2694,8,59,6,363,829,45,1884,2024-05-18
2695,8,368,103,526,886,83,1999,2024-05-19
2696,8,77,162,793,993,56,2727,2024-05-20
2697,8,362,63,188,880,78,2221,2024-05-21
2698,8,534,157,795,911,51,3307,2024-05-22
2699,8,325,15,393,966,18,2459,2024-05-23
2700,8,606,149,479,33,52,2007,2024-05-24
2701,8,261,81,421,522,26,1739,2024-05-25
2702,8,682,35,752,706,81,3057,2024-05-26
2703,8,920,73,714,235,53,2601,2024-05-27
2704,8,124,51,512,865,72,1774,2024-05-28
2705,8,138,194,124,548,82,1517,2024-05-29
2706,8,389,11,337,989,49,1781,2024-05-30
2707,8,576,10,645,192,34,2075,2024-05-31
2708,8,367,134,163,989,74,2188,2024-06-01
2709,8,517,133,885,920,56,3244,2024-06-02
2710,8,958,198,598,426,97,2860,2024-06-03
2711,8,455,164,57,465,82,2169,2024-06-04
2712,8,706,36,954,411,53,2545,2024-06-05
2713,8,715,114,469,603,53,2826,2024-06-06
2714,8,83,57,665,687,62,2435,2024-06-07
2715,8,889,185,994,39,6,2410,2024-06-08
2716,8,29,178,833,700,35,1883,2024-06-09
2717,8,87,30,393,269,58,1056,2024-06-10
2718,8,443,36,704,976,46,2214,2024-06-11
2719,8,88,150,847,399,34,2269,2024-06-12
2720,8,915,124,393,897,62,3165,2024-06-13
2721,8,596,142,28,316,5,1098,2024-06-14
2722,8,388,43,226,385,50,1205,2024-06-15
2723,8,945,12,985,389,17,3006,2024-06-16
2724,8,184,198,285,5,93,1576,2024-06-17
2725,8,448,50,585,520,86,2471,2024-06-18
2726,8,17,169,100,686,26,1723,2024-06-19
2727,8,998,200,54,469,100,2586,2024-06-20
2728,8,720,30,643,285,31,1857,2024-06-21
2729,8,41,124,188,781,97,2184,2024-06-22
2730,8,410,95,375,817,82,2765,2024-06-23
2731,8,367,71,934,1280,23,3613,2024-06-24
2732,8,251,60,699,187,64,1424,2024-06-25
2733,8,338,175,970,589,38,2612,2024-06-26
2734,8,274,151,202,794,74,2231,2024-06-27
2735,8,499,38,475,934,30,2577,2024-06-28
2736,8,576,132,178,1994,96,3958,2024-06-29
2737,8,696,11,998,868,92,3036,2024-06-30
2738,8,58,54,840,335,79,2145,2024-07-01
2739,8,377,186,116,1000,89,2172,2024-07-02
2740,8,233,70,161,968,37,1723,2024-07-03
2741,8,956,49,3,717,27,2122,2024-07-04
2742,8,407,162,530,254,41,2135,2024-07-05
2743,8,430,144,315,492,18,1690,2024-07-06
2744,8,917,98,568,638,17,3059,2024-07-07
2745,8,499,48,509,1340,78,3211,2024-07-08
2746,8,827,116,679,133,90,2074,2024-07-09
2747,8,21,47,33,352,100,1462,2024-07-10
2748,8,278,111,23,523,48,1960,2024-07-11
2749,8,952,41,659,971,46,3449,2024-07-12
2750,8,494,128,874,352,63,2781,2024-07-13
2751,8,731,77,16,964,80,2167,2024-07-14
2752,8,544,184,651,491,34,2901,2024-07-15
2753,8,892,38,3,184,42,2118,2024-07-16
2754,8,617,46,518,472,4,2436,2024-07-17
2755,8,149,72,919,465,32,2200,2024-07-18
2756,8,629,193,230,171,91,1448,2024-07-19
2757,8,12,84,538,712,11,1472,2024-07-20
2758,8,81,53,859,281,54,1677,2024-07-21
2759,8,866,72,570,533,77,2276,2024-07-22
2760,8,950,12,840,398,91,2492,2024-07-23
2761,8,780,23,991,176,54,2326,2024-07-24
2762,8,905,200,523,398,79,2522,2024-07-25
2763,8,853,56,545,673,50,2862,2024-07-26
2764,8,732,173,956,946,34,3274,2024-07-27
2765,8,619,28,799,233,88,2172,2024-07-28
2766,8,964,10,365,515,77,2355,2024-07-29
2767,8,453,94,645,624,55,1935,2024-07-30
2768,8,71,117,900,98,56,1254,2024-07-31
2769,8,287,72,764,242,34,1507,2024-08-01
2770,8,943,136,499,862,85,3235,2024-08-02
2771,8,305,53,974,340,45,1875,2024-08-03
2772,8,58,130,265,174,89,824,2024-08-04
2773,8,337,32,404,24,40,1836,2024-08-05
2774,8,902,167,764,48,99,2612,2024-08-06
2775,8,511,155,699,932,91,3257,2024-08-07
2776,8,734,81,184,190,75,2110,2024-08-08
2777,8,878,138,301,288,59,1677,2024-08-09
2778,8,793,76,629,926,10,2796,2024-08-10
2779,8,370,30,360,953,61,2771,2024-08-11
2780,8,776,13,763,116,48,2546,2024-08-12
2781,8,749,27,81,414,49,2125,2024-08-13
2782,8,61,42,802,803,33,2241,2024-08-14
2783,8,583,81,6,1767,68,2849,2024-08-15
2784,8,96,83,395,946,83,2454,2024-08-16
2785,8,586,75,997,1916,52,4480,2024-08-17
2786,8,319,35,25,735,73,2173,2024-08-18
2787,8,332,197,82,904,7,1802,2024-08-19
2788,8,364,116,88,454,51,1542,2024-08-20
2789,8,812,0,284,987,41,3054,2024-08-21
2790,8,957,170,543,666,23,3345,2024-08-22
2791,8,449,127,163,985,57,2573,2024-08-23
2792,8,109,4,966,305,45,2120,2024-08-24
2793,8,910,182,506,1587,61,3699,2024-08-25
2794,8,0,171,549,478,46,1790,2024-08-26
2795,8,654,158,821,460,42,2648,2024-08-27
2796,8,1000,60,728,872,100,3373,2024-08-28
2797,8,259,154,88,978,40,2511,2024-08-29
2798,8,717,145,352,1655,64,3130,2024-08-30
2799,8,596,164,281,1,75,1597,2024-08-31
2800,8,631,85,975,808,67,3178,2024-09-01
2801,8,364,123,701,582,90,2429,2024-09-02
2802,8,184,149,585,640,91,2285,2024-09-03
2803,8,577,108,280,610,61,1951,2024-09-04
2804,8,433,8,249,126,4,1388,2024-09-05
2805,8,318,110,347,607,78,2174,2024-09-06
2806,8,526,118,232,445,23,1818,2024-09-07
2807,8,640,12,495,947,75,2483,2024-09-08
2808,8,915,184,258,848,53,2526,2024-09-09
2809,8,943,119,336,454,48,2571,2024-09-10
2810,8,924,43,277,422,35,1934,2024-09-11
2811,8,562,68,93,433,29,1316,2024-09-12
2812,8,784,56,223,738,98,2889,2024-09-13
2813,8,263,73,410,832,74,2042,2024-09-14
2814,8,831,78,846,867,54,2916,2024-09-15
2815,8,853,11,333,289,47,1665,2024-09-16
2816,8,434,48,200,99,99,1839,2024-09-17
2817,8,177,7,223,189,30,1624,2024-09-18
2818,8,527,120,498,438,13,2301,2024-09-19
2819,8,63,84,746,110,1,1413,2024-09-20
2820,8,860,194,665,496,34,2807,2024-09-21
2821,8,517,57,844,718,19,2317,2024-09-22
2822,8,399,28,828,304,7,2338,2024-09-23
2823,8,48,27,570,435,2,1186,2024-09-24
2824,8,324,39,601,793,75,2337,2024-09-25
2825,8,364,59,76,874,87,1758,2024-09-26
2826,8,208,69,103,581,23,1090,2024-09-27
2827,8,692,97,807,293,87,2715,2024-09-28
2828,8,731,23,873,719,77,2944,2024-09-29
2829,8,197,5,395,305,69,1028,2024-09-30
2830,8,420,102,480,358,60,2153,2024-10-01
2831,8,567,12,988,81,82,2261,2024-10-02
2832,8,816,97,615,674,86,2638,2024-10-03
2833,8,835,89,375,569,6,2225,2024-10-04
2834,8,317,56,775,169,49,1831,2024-10-05
2835,8,665,55,127,218,74,1534,2024-10-06
2836,8,220,55,940,68,8,2061,2024-10-07
2837,8,795,164,364,726,92,2634,2024-10-08
2838,8,467,80,527,635,2,2442,2024-10-09
2839,8,593,146,203,136,19,1523,2024-10-10
2840,8,527,39,371,755,6,2628,2024-10-11
2841,8,297,72,62,287,20,1312,2024-10-12
2842,8,1000,100,963,981,89,3944,2024-10-13
2843,8,764,86,156,578,81,2147,2024-10-14
2844,8,672,189,344,52,77,1433,2024-10-15
2845,8,366,126,498,220,75,2203,2024-10-16
2846,8,549,109,895,980,82,3261,2024-10-17
2847,8,948,117,797,615,84,2626,2024-10-18
2848,8,435,42,770,806,43,2098,2024-10-19
2849,8,749,2,4,659,54,2463,2024-10-20
2850,8,659,113,878,184,19,2533,2024-10-21
2851,8,672,166,181,655,48,2334,2024-10-22
2852,8,182,96,760,368,21,2195,2024-10-23
2853,8,301,187,786,44,77,2310,2024-10-24
2854,8,815,192,659,578,30,2836,2024-10-25
2855,8,664,146,374,301,48,2163,2024-10-26
2856,8,162,18,822,990,74,2221,2024-10-27
2857,8,290,189,792,228,65,2562,2024-10-28
2858,8,230,184,501,1321,44,2903,2024-10-29
2859,8,471,40,21,3,48,1170,2024-10-30
2860,8,11,169,155,11,2,1092,2024-10-31
2861,8,219,128,529,813,81,2030,2024-11-01
2862,8,35,39,21,647,21,1319,2024-11-02
2863,8,687,142,693,520,81,2626,2024-11-03
2864,8,570,133,854,65,62,2349,2024-11-04
2865,8,578,101,897,313,89,2758,2024-11-05
2866,8,236,12,527,987,54,2713,2024-11-06
2867,8,43,168,25,564,96,1096,2024-11-07
2868,8,518,30,674,738,11,2666,2024-11-08
2869,8,425,116,19,65,39,722,2024-11-09
2870,8,187,36,280,143,8,1272,2024-11-10
2871,8,613,57,783,397,49,1977,2024-11-11
2872,8,559,153,218,513,71,1519,2024-11-12
2873,8,869,114,447,709,14,2796,2024-11-13
2874,8,14,175,95,671,83,1864,2024-11-14
2875,8,204,129,877,840,97,2173,2024-11-15
2876,8,444,59,705,44,48,1865,2024-11-16
2877,8,392,125,987,970,100,2947,2024-11-17
2878,8,916,193,917,989,94,3860,2024-11-18
2879,8,103,42,810,927,45,2918,2024-11-19
2880,8,860,111,761,96,3,2105,2024-11-20
2881,8,778,29,762,916,25,3396,2024-11-21
2882,8,865,160,872,745,38,3099,2024-11-22
2883,8,892,97,195,174,9,2324,2024-11-23
2884,8,435,145,398,199,26,1389,2024-11-24
2885,8,268,101,430,908,38,1860,2024-11-25
2886,8,633,110,791,402,72,2352,2024-11-26
2887,8,449,187,977,675,6,2855,2024-11-27
2888,8,582,178,651,277,73,2459,2024-11-28
2889,8,651,175,640,188,6,1992,2024-11-29
2890,8,395,183,55,778,73,2292,2024-11-30
2891,8,464,168,533,472,8,1816,2024-12-01
2892,8,239,54,528,788,87,2496,2024-12-02
2893,8,468,199,783,650,95,3132,2024-12-03
2894,8,331,29,962,315,16,2596,2024-12-04
2895,8,265,22,779,934,79,2339,2024-12-05
2896,8,675,37,41,983,32,2346,2024-12-06
2897,8,697,153,201,482,73,2413,2024-12-07
2898,8,183,143,41,495,75,1084,2024-12-08
2899,8,542,16,140,661,18,2038,2024-12-09
2900,8,72,157,730,721,92,1960,2024-12-10
2901,8,74,5,982,1351,20,2460,2024-12-11
2902,8,496,112,756,855,37,2349,2024-12-12
2903,8,770,117,329,583,85,1905,2024-12-13
2904,8,686,172,423,94,4,2024,2024-12-14
2905,8,415,45,926,883,51,2497,2024-12-15
2906,8,450,109,283,279,33,1354,2024-12-16
2907,8,128,46,428,27,58,958,2024-12-17
2908,8,127,160,189,703,26,1906,2024-12-18
2909,8,394,20,962,354,16,2210,2024-12-19
2910,8,548,60,148,206,80,1096,2024-12-20
2911,8,453,177,411,316,93,2436,2024-12-21
2912,8,842,172,158,298,22,2487,2024-12-22
2913,8,544,89,229,98,73,1765,2024-12-23
