sale_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,date
4191,12,7.63,1689.64,3329.33,744.89,179.27,217.82999999999998,2024-06-24
4192,12,5.93,1527.55,3158.4,784.24,181.4,184.26,2024-06-25
4193,12,3.21,1317.27,2623.9,731.99,96.38,274.59,2024-06-26
4194,12,0.36,1668.11,3733.08,783.01,198.13,222.16,2024-06-27
4195,12,4.99,1158.86,2829.3,770.02,152.28,171.31,2024-06-28
4196,12,4.76,1372.45,3159.48,585.54,119.45,272.84,2024-06-29
4197,12,9.91,1409.55,2931.95,841.79,151.92000000000002,214.49,2024-06-30
4198,12,4.8,1666.25,2995.82,798.8100000000001,167.96,210.17,2024-07-01
4199,12,6.46,1493.82,3096.69,628.69,161.9,198.12,2024-07-02
4200,12,2.48,1420.59,2834.03,834.54,174.03,160.85,2024-07-03
4201,12,0.46,1856.1,2923.71,851.86,187.87,187.46,2024-07-04
4202,12,2.27,1329.01,2545.08,802.68,126.79,214.14,2024-07-05
4203,12,5.74,1528.03,3784.9300000000003,790.53,157.34,295.68,2024-07-06
4204,12,9.77,1531.58,2974.73,719.61,144.28,234.01,2024-07-07
4205,12,1.03,1409.58,3393.71,662.34,162.32,221.92,2024-07-08
4206,12,3.51,1544.28,3342.71,871.29,175.17,225.47,2024-07-09
4207,12,9.28,1429.02,3327.57,837.95,189.12,181.21,2024-07-10
4208,12,9.51,1593.51,2432.48,801.05,162.34,158.02,2024-07-11
4209,12,8.51,1475.81,3259.91,667.62,174.1,192.13,2024-07-12
4210,12,5.51,1201.67,2239.67,802.6,133.47,157.45,2024-07-13
4211,12,3.61,1449.5,2934.51,747.57,144.19,224.83,2024-07-14
4212,12,0.56,1608.8,2831.47,744.37,161.89000000000001,194.68,2024-07-15
4213,12,0.19,1659.95,3036.02,772.46,168.98,208.85,2024-07-16
4214,12,2.34,1225.95,2569.7,739.07,154.81,143.89000000000001,2024-07-17
4215,12,6.37,1659.56,2663.06,758.16,157.42,193.23,2024-07-18
4216,12,9.18,1431.84,3108.7,709.56,148.8,227.38,2024-07-19
4217,12,9.34,1885.92,3404.7,787.1,181.6,244.64,2024-07-20
4218,12,4.78,1478.21,3078.5,626.3100000000001,146.28,225.74,2024-07-21
4219,12,8.93,1506.01,3149.67,885.57,180.43,193.28,2024-07-22
4220,12,2.15,1612.07,2745.32,779.14,211.20000000000002,91.26,2024-07-23
4221,12,6.2,1360.27,3808.23,778.74,133.04,328.67,2024-07-24
4222,12,2.95,1708.59,2909.15,685.49,180.44,169.43,2024-07-25
4223,12,1.07,1481.91,2983.2400000000002,831.6899999999999,139.63,250.41,2024-07-26
4224,12,4.99,1616.42,3589.03,854.63,178.93,248.16,2024-07-27
4225,12,0.15,1808.31,3171.28,827.02,169.82999999999998,241.01,2024-07-28
4226,12,5.32,1586.19,3020.63,775.91,151.78,234.75,2024-07-29
4227,12,1.14,1684.36,2595.37,799.1800000000001,164.16,179.59,2024-07-30
4228,12,3.32,1423.04,3381.74,910.7,200.43,170.68,2024-07-31
4229,12,4.33,1345.84,2955.65,674.1,142.69,212.19,2024-08-01
4230,12,8.64,1923.51,2323.61,759.52,118.16,264.35,2024-08-02
4231,12,3.64,1843.32,2699.68,804.15,119.37,295.96,2024-08-03
4232,12,8.95,1797.93,3357.45,712.73,176.8,233.2,2024-08-04
4233,12,4.04,1672.99,3190.5,862.93,185.95,200.73,2024-08-05
4234,12,4.71,1518.76,2005.08,620.56,159.09,96.23,2024-08-06
4235,12,1.38,1429.6,2846.45,828.33,169.29,171.84,2024-08-07
4236,12,5.95,1588.98,2951.44,752.46,139.93,249.41,2024-08-08
4237,12,3.84,1558.63,3572.81,818.08,127.28,340.42,2024-08-09
4238,12,2.7,1454.96,3296.86,752.58,158.72,233.0,2024-08-10
4239,12,2.69,1247.13,3007.54,831.68,191.74,125.14999999999999,2024-08-11
4240,12,6.8,1508.52,2945.23,670.81,155.09,202.3,2024-08-12
4241,12,4.2,1852.02,2639.59,721.22,167.47,186.36,2024-08-13
4242,12,9.95,1384.58,2483.34,576.5699999999999,169.93,104.57,2024-08-14
4243,12,0.58,1391.34,2797.92,704.14,160.19,168.94,2024-08-15
4244,12,2.97,1537.04,2982.25,902.03,182.37,177.41,2024-08-16
4245,12,8.96,975.09,3227.13,811.66,187.61,126.17999999999999,2024-08-17
4246,12,1.9,1632.42,3113.7599999999998,644.25,173.14,192.78,2024-08-18
4247,12,1.84,1717.3,3152.88,835.47,137.19,296.17,2024-08-19
4248,12,3.64,1799.82,3358.06,690.22,165.14,254.56,2024-08-20
4249,12,2.81,1385.08,3326.92,775.4,229.82999999999998,89.09,2024-08-21
4250,12,1.46,1498.1299999999999,3033.7799999999997,789.6999999999999,218.65,94.86,2024-08-22
4251,12,1.69,1422.8,3152.39,732.85,159.93,210.93,2024-08-23
4252,12,0.69,1660.1,2419.63,716.86,172.62,134.41,2024-08-24
4253,12,8.08,1555.27,3313.24,738.83,161.36,238.0,2024-08-25
4254,12,6.54,1398.36,2795.94,857.4,190.34,124.45,2024-08-26
4255,12,8.63,1481.25,2753.73,713.69,119.51,255.81,2024-08-27
4256,12,3.35,1564.69,2884.59,760.56,154.6,211.74,2024-08-28
4257,12,1.88,1528.19,3056.06,764.5600000000001,124.92,285.04,2024-08-29
4258,12,0.21,1671.26,3235.3,800.05,146.13,278.38,2024-08-30
4259,12,8.48,1645.24,2685.89,724.97,174.04,157.58,2024-08-31
4260,12,0.18,1709.42,2774.98,736.16,145.44,231.19,2024-09-01
4261,12,8.76,1791.65,2544.1,615.22,166.55,162.0,2024-09-02
4262,12,4.96,1338.28,2480.78,772.85,121.55,216.10999999999999,2024-09-03
4263,12,6.21,1379.18,2817.95,826.17,152.94,196.46,2024-09-04
4264,12,9.93,1473.9,3068.4900000000002,800.52,154.37,225.53,2024-09-05
4265,12,3.3,1409.37,2968.13,628.0,162.62,175.3,2024-09-06
4266,12,9.99,1269.66,3208.46,780.92,151.07,223.75,2024-09-07
4267,12,9.92,1450.02,3122.85,675.7,91.39999999999999,342.07,2024-09-08
4268,12,2.09,1229.86,3252.81,809.8199999999999,175.54999999999998,178.13,2024-09-09
4269,12,0.0,1427.29,3410.8,789.1800000000001,139.12,284.47,2024-09-10
4270,12,8.45,1537.17,2773.59,794.46,160.87,188.77,2024-09-11
4271,12,4.2,1617.06,3005.91,868.04,152.64000000000001,243.8,2024-09-12
4272,12,7.64,1671.04,3400.98,821.24,144.77,299.79,2024-09-13
4273,12,8.5,1554.35,2833.8,777.75,132.76,251.05,2024-09-14
4274,12,8.41,1353.91,2611.64,700.04,129.46,207.66,2024-09-15
4275,12,3.53,1804.07,2978.43,755.82,180.79,192.3,2024-09-16
4276,12,4.9,1348.22,2774.3,912.95,164.89,173.77,2024-09-17
4277,12,9.12,1636.38,3264.08,618.54,204.61,142.72,2024-09-18
4278,12,7.01,1491.1299999999999,3082.21,660.0600000000001,132.39,258.57,2024-09-19
4279,12,2.18,1541.31,3230.7200000000003,709.29,187.92000000000002,172.32,2024-09-20
4280,12,2.42,1829.38,3025.4900000000002,869.62,129.32,313.8,2024-09-21
4281,12,1.26,1443.41,3005.21,730.05,164.54,188.78,2024-09-22
4282,12,1.93,1343.47,3186.61,705.37,121.44,280.67,2024-09-23
4283,12,8.76,1449.48,2937.33,836.48,185.26,151.81,2024-09-24
4284,12,0.43,1457.48,2597.5,721.52,151.43,174.76,2024-09-25
4285,12,4.28,1507.14,3022.11,949.33,157.78,232.31,2024-09-26
4286,12,8.78,1291.55,3106.17,905.6800000000001,149.99,230.35,2024-09-27
4287,12,5.62,1549.76,3401.31,813.6800000000001,152.13,272.23,2024-09-28
4288,12,6.03,1217.89,2763.7,799.98,95.42,287.31,2024-09-29
4289,12,0.25,1449.14,2612.44,848.92,141.66,207.74,2024-09-30
4290,12,6.22,1756.93,2776.67,751.5600000000001,188.31,151.9,2024-10-01
4291,12,8.11,1707.07,3218.58,742.18,105.53,355.75,2024-10-02
4292,12,4.15,1290.96,3486.4,764.99,239.07,76.07000000000001,2024-10-03
4293,12,5.22,1369.83,2986.54,771.45,173.95,164.93,2024-10-04
4294,12,7.87,1632.11,3322.93,710.78,130.83,304.92,2024-10-05
4295,12,0.25,1362.74,3034.68,825.79,188.62,145.07,2024-10-06
4296,12,5.74,1845.4,3185.36,932.03,216.33,163.68,2024-10-07
4297,12,2.44,1587.96,3088.7,752.72,117.47,307.99,2024-10-08
4298,12,0.23,1417.55,2915.7,706.61,137.7,228.64,2024-10-09
4299,12,8.85,1396.93,2673.67,640.86,117.99,235.16,2024-10-10
4300,12,7.75,1679.6200000000001,3134.9700000000003,677.89,177.19,194.89,2024-10-11
4301,12,1.96,1455.5,2466.09,776.97,146.24,177.41,2024-10-12
4302,12,1.82,1700.27,3106.35,723.79,139.77,273.53000000000003,2024-10-13
4303,12,1.87,1172.83,2924.96,797.0500000000001,129.73,230.09,2024-10-14
4304,12,9.26,1669.09,3144.04,888.27,203.17000000000002,163.82,2024-10-15
4305,12,0.37,1330.45,2716.14,875.01,153.98,184.22,2024-10-16
4306,12,7.89,1491.45,3197.84,894.49,189.48000000000002,179.45,2024-10-17
4307,12,9.49,1625.77,2985.11,746.0,196.61,142.46,2024-10-18
4308,12,7.86,1414.89,3337.29,815.65,126.47,303.84,2024-10-19
4309,12,1.74,1309.56,3312.19,752.04,158.2,220.99,2024-10-20
4310,12,2.45,1563.85,3040.66,705.22,166.49,198.01,2024-10-21
4311,12,8.96,1433.56,3273.65,689.01,140.1,259.42,2024-10-22
4312,12,6.11,1752.24,2840.89,803.17,149.60999999999999,240.43,2024-10-23
4313,12,1.88,1575.07,2775.7999999999997,718.67,144.62,217.73,2024-10-24
4314,12,0.23,1230.3700000000001,2428.54,673.8,148.71,135.84,2024-10-25
4315,12,4.57,1300.0,3166.8,824.96,150.87,227.41,2024-10-26
4316,12,0.08,1566.43,3016.63,707.96,106.86,315.39,2024-10-27
4317,12,5.79,1562.76,3171.25,819.15,193.65,168.03,2024-10-28
4318,12,3.27,1433.41,3166.12,718.93,183.0,165.84,2024-10-29
4319,12,0.28,1479.08,3068.77,922.31,169.67,207.72,2024-10-30
4320,12,3.31,1372.1100000000001,3059.28,681.01,97.85000000000001,315.54,2024-10-31
4321,12,7.37,1528.9,3112.07,659.12,161.34,207.34,2024-11-01
4322,12,5.02,1460.22,2958.08,736.0500000000001,204.51,106.43,2024-11-02
4323,12,4.7,1558.4,2967.15,602.3199999999999,99.2,314.4,2024-11-03
4324,12,5.7,1333.71,2723.48,553.97,120.94,219.24,2024-11-04
4325,12,0.74,1452.6000000000001,2776.33,772.03,173.73,152.64000000000001,2024-11-05
4326,12,5.78,1416.17,3773.23,592.53,177.66,222.91,2024-11-06
4327,12,3.73,1517.24,3189.95,721.05,121.49000000000001,299.84000000000003,2024-11-07
4328,12,1.46,1448.95,2837.2599999999998,902.18,171.69,175.46,2024-11-08
4329,12,7.18,1602.62,3348.86,665.67,185.8,190.14,2024-11-09
4330,12,4.7,1853.1,3109.6,794.32,172.97,229.79,2024-11-10
4331,12,7.68,1280.92,2761.83,857.61,156.45,177.1,2024-11-11
4332,12,5.53,1379.01,3076.29,708.32,160.0,196.35999999999999,2024-11-12
4333,12,2.11,1438.02,3005.8,926.78,200.86,135.29,2024-11-13
4334,12,4.5,1166.85,3370.45,795.15,143.99,245.25,2024-11-14
4335,12,3.35,1721.83,2930.19,565.85,164.05,193.7,2024-11-15
4336,12,7.26,1770.1,2481.2200000000003,806.63,135.01,235.77,2024-11-16
4337,12,2.53,1445.19,2898.55,861.87,122.5,275.58,2024-11-17
4338,12,2.38,1645.5,3203.59,715.55,178.85999999999999,198.74,2024-11-18
4339,12,6.54,1651.78,2764.84,741.8,132.68,250.44,2024-11-19
4340,12,8.88,1299.56,3051.77,707.15,143.32,219.21,2024-11-20
4341,12,4.85,1460.79,3136.59,686.07,165.14000000000001,198.07,2024-11-21
4342,12,0.14,1554.26,3301.67,692.39,196.86,161.16,2024-11-22
4343,12,1.41,1711.87,2841.04,916.77,168.91,209.17,2024-11-23
4344,12,8.99,1437.79,2798.22,650.78,96.65,295.42,2024-11-24
4345,12,0.97,1359.46,2802.91,657.65,168.47,145.09,2024-11-25
4346,12,7.86,1640.98,3740.17,597.1,168.12,261.61,2024-11-26
4347,12,8.81,1375.36,3468.21,758.33,139.74,280.72,2024-11-27
4348,12,5.25,1627.97,3552.91,649.37,187.35,208.3,2024-11-28
4349,12,0.04,1634.32,2994.89,793.36,155.92,230.48,2024-11-29
4350,12,0.18,1678.18,2846.91,791.75,155.17,221.32,2024-11-30
4351,12,6.51,1484.25,2647.4,627.16,96.06,283.77,2024-12-01
4352,12,5.43,1580.33,3021.78,679.08,180.35,167.39,2024-12-02
4353,12,8.58,1422.51,2843.67,682.31,160.49,173.89000000000001,2024-12-03
4354,12,1.8,1105.84,3135.95,815.54,158.07999999999998,189.57,2024-12-04
4355,12,4.63,1725.03,2879.31,533.21,135.75,242.26,2024-12-05
4356,12,2.44,1305.75,2706.81,791.82,186.49,107.44,2024-12-06
4357,12,6.52,1459.79,3098.9900000000002,738.97,155.92,217.98,2024-12-07
4358,12,8.92,1426.05,2765.54,766.08,161.16,173.41,2024-12-08
4359,12,3.78,1695.84,3310.18,759.24,226.18,124.22,2024-12-09
4360,12,0.5,1459.64,2900.27,730.16,150.84,207.35999999999999,2024-12-10
4361,12,3.97,1524.57,2640.5,674.58,123.2,237.57999999999998,2024-12-11
4362,12,7.2,1631.51,2673.17,745.05,161.04,182.93,2024-12-12
4363,12,3.67,1292.43,2837.12,700.84,157.27,168.48,2024-12-13
4364,12,3.67,1401.45,2876.71,675.39,126.25,242.88,2024-12-14
4365,12,5.86,1543.34,2595.49,677.82,162.27,157.14000000000001,2024-12-15
4366,12,0.14,1377.32,2822.96,583.5,152.86,172.68,2024-12-16
4367,12,1.09,1512.8,3052.67,844.93,181.38,178.28,2024-12-17
4368,12,7.54,1688.11,2857.13,810.38,149.79,235.98000000000002,2024-12-18
4369,12,5.51,1615.83,2769.4,843.38,94.67,333.54,2024-12-19
4370,12,9.98,1542.99,3698.59,755.12,150.23,299.2,2024-12-20
4371,12,5.01,1401.82,2828.88,790.35,123.39,255.3,2024-12-21
4372,12,5.01,1356.28,2797.35,849.9,130.51,239.37,2024-12-22
4373,12,5.26,1441.98,3252.53,730.74,173.6,195.33,2024-12-23
4374,12,5.08,1572.74,2876.39,689.24,142.29,229.24,2024-12-24
4375,12,0.12,1206.54,3189.67,628.66,165.6,171.3,2024-12-25
4376,12,8.23,1642.68,3006.56,633.8,162.42,203.45999999999998,2024-12-26
4377,12,4.34,1516.13,3425.66,756.87,180.85,208.21,2024-12-27
4378,12,7.66,1522.57,3119.06,769.76,141.2,258.75,2024-12-28
4379,12,8.09,1537.26,2702.49,769.45,149.72,201.5,2024-12-29
4380,12,0.06,1375.25,3072.37,748.12,199.05,121.46,2024-12-30
4381,13,4.04,1621.21,2833.38,762.62,155.32,211.14000000000001,2024-01-01
4382,13,2.85,1585.56,2641.12,808.82,188.34,126.85,2024-01-02
4383,13,2.78,1541.01,3372.49,708.29,118.08,326.04,2024-01-03
4384,13,4.29,1509.6100000000001,2699.31,819.06,149.92,202.99,2024-01-04
4385,13,2.51,1351.59,3111.58,712.59,142.5,232.59,2024-01-05
4386,13,1.39,1249.26,3127.5099999999998,710.55,127.94,252.85,2024-01-06
4387,13,4.27,1473.25,3267.71,601.71,128.44,277.37,2024-01-07
4388,13,1.73,1428.35,3108.63,833.18,132.85,271.28,2024-01-08
4389,13,9.72,1242.45,3438.35,810.9300000000001,181.26,186.66,2024-01-09
4390,13,3.18,1614.27,3269.28,885.51,142.0,292.92,2024-01-10
4391,13,0.89,1411.5,3375.48,723.19,172.25,206.55,2024-01-11
4392,13,1.19,1747.16,2839.75,673.75,222.63,80.81,2024-01-12
4393,13,6.0,1688.41,2895.52,793.04,160.4,216.89,2024-01-13
4394,13,9.58,1378.23,2978.68,711.3199999999999,129.51,247.8,2024-01-14
4395,13,4.97,1471.67,2587.61,706.55,145.95,184.70000000000002,2024-01-15
4396,13,4.36,1598.53,2942.41,894.51,175.75,192.03,2024-01-16
4397,13,0.6,1611.91,2845.64,780.1899999999999,167.99,187.8,2024-01-17
4398,13,7.3,1505.53,3154.4,687.38,146.41,241.95,2024-01-18
4399,13,9.56,1495.31,2982.6,743.48,140.79,240.59,2024-01-19
4400,13,2.52,1594.15,3154.21,777.37,192.46,167.63,2024-01-20
4401,13,1.92,1292.1,3213.69,786.82,157.69,213.92000000000002,2024-01-21
4402,13,0.86,1482.73,2667.1,663.7,185.01,111.33999999999999,2024-01-22
4403,13,0.03,1848.27,3435.26,878.53,228.53,159.19,2024-01-23
4404,13,1.27,1448.98,3477.31,716.87,149.49,265.36,2024-01-24
4405,13,3.13,1622.26,2612.47,764.78,151.7,196.56,2024-01-25
4406,13,3.18,1259.79,3067.11,670.19,174.82,150.1,2024-01-26
4407,13,0.74,1634.96,2695.72,651.55,110.01,278.23,2024-01-27
4408,13,3.61,1677.01,3309.39,739.37,174.34,223.92,2024-01-28
4409,13,8.8,1645.78,3390.2200000000003,745.66,145.97,286.26,2024-01-29
4410,13,4.85,1512.52,2890.54,804.35,173.91,172.92000000000002,2024-01-30
4411,13,5.87,1540.39,2705.8,747.5,174.85,149.66,2024-01-31
4412,13,6.83,1322.17,3008.63,614.39,152.94,188.65,2024-02-01
4413,13,4.19,1296.01,3097.6,840.39,165.93,191.56,2024-02-02
4414,13,0.37,1434.86,3079.52,668.29,152.27,213.74,2024-02-03
4415,13,4.57,1498.89,2565.6,725.6,176.57,125.86,2024-02-04
4416,13,1.82,1696.81,3015.37,791.16,173.5,203.38,2024-02-05
4417,13,9.41,1426.18,3317.7599999999998,651.6,189.09,161.38,2024-02-06
4418,13,6.95,1647.72,2510.53,702.74,138.3,209.5,2024-02-07
4419,13,8.09,1443.54,2721.82,568.88,166.68,140.02,2024-02-08
4420,13,5.11,1612.24,2778.61,644.44,167.31,168.89000000000001,2024-02-09
4421,13,7.25,1701.82,2370.17,641.35,169.29,132.79,2024-02-10
4422,13,8.98,1432.12,2839.83,621.08,159.46,170.35,2024-02-11
4423,13,8.21,1651.66,3390.44,616.37,202.25,161.32,2024-02-12
4424,13,0.48,1414.32,2864.64,748.64,170.58,161.57999999999998,2024-02-13
4425,13,5.25,1760.69,2900.55,635.16,120.9,287.88,2024-02-14
4426,13,9.73,1563.11,2364.02,784.86,116.32000000000001,238.56,2024-02-15
4427,13,8.84,1398.97,2973.5299999999997,715.46,138.51,231.77,2024-02-16
4428,13,0.58,1636.43,2687.73,686.78,152.0,197.08,2024-02-17
4429,13,1.37,1523.32,3308.51,808.3100000000001,174.1,215.84,2024-02-18
4430,13,1.91,1740.3,3315.17,607.74,178.54,209.23,2024-02-19
4431,13,0.88,1453.35,2772.92,690.34,136.7,218.24,2024-02-20
4432,13,3.55,1496.91,3113.08,840.26,197.98,149.12,2024-02-21
4433,13,4.81,1804.45,2629.36,631.27,141.96,222.57,2024-02-22
4434,13,7.14,1586.91,3153.49,872.54,151.44,258.42,2024-02-23
4435,13,4.1,1272.75,3119.84,674.53,115.42999999999999,275.87,2024-02-24
4436,13,3.17,1497.9,2520.02,624.79,156.93,150.46,2024-02-25
4437,13,5.29,1765.89,3134.55,857.09,180.04,215.66,2024-02-26
4438,13,5.5,1357.87,2839.37,866.55,180.18,145.99,2024-02-27
4439,13,5.55,1741.32,3062.87,776.3,197.58,162.86,2024-02-28
4440,13,0.22,1590.36,3161.84,772.75,185.81,180.93,2024-02-29
4441,13,0.61,1507.4,2846.87,597.56,149.27,196.62,2024-03-01
4442,13,9.01,1451.73,3028.93,778.68,174.55,176.82,2024-03-02
4443,13,1.26,1660.6,3306.38,688.38,165.22,235.11,2024-03-03
4444,13,2.77,1581.8,2413.79,706.62,110.02,250.17,2024-03-04
4445,13,0.06,1519.78,2969.35,922.01,175.15,190.8,2024-03-05
4446,13,6.63,1619.02,2549.13,754.41,155.41,181.46,2024-03-06
4447,13,5.55,1582.85,2912.37,761.66,116.65,292.4,2024-03-07
4448,13,3.74,1528.66,3142.92,839.08,131.13,288.79,2024-03-08
4449,13,9.52,1569.99,3170.54,639.93,200.04999999999998,137.96,2024-03-09
4450,13,7.8,1377.83,2886.0299999999997,775.32,174.03,155.85,2024-03-10
4451,13,8.1,1307.43,2982.33,820.84,136.8,237.47,2024-03-11
4452,13,7.55,1475.78,3625.9,860.58,199.45,197.37,2024-03-12
4453,13,3.67,1584.33,3242.9,687.26,167.89000000000001,215.66,2024-03-13
4454,13,0.08,1474.45,2971.63,734.1899999999999,108.28,301.49,2024-03-14
4455,13,4.69,1277.36,3096.03,850.82,143.81,234.8,2024-03-15
4456,13,7.89,1392.76,2154.03,802.33,152.07,130.78,2024-03-16
4457,13,9.02,1235.42,2906.5,763.75,168.61,153.38,2024-03-17
4458,13,0.68,1617.67,3746.44,712.75,197.32,213.07,2024-03-18
4459,13,6.93,1387.75,3128.0099999999998,800.04,117.16,297.27,2024-03-19
4460,13,0.98,1460.01,3213.43,671.75,147.34,239.85,2024-03-20
4461,13,3.59,1600.82,3064.71,631.97,207.23,115.28,2024-03-21
4462,13,3.96,1484.36,3260.49,853.72,153.74,252.37,2024-03-22
4463,13,0.35,1536.8,3134.62,765.66,176.89000000000001,189.91,2024-03-23
4464,13,5.71,1380.3600000000001,2837.2799999999997,739.98,107.7,280.37,2024-03-24
4465,13,6.42,1434.34,2978.26,669.34,162.3,183.58,2024-03-25
4466,13,6.62,1800.05,2643.02,654.8,155.49,198.82999999999998,2024-03-26
4467,13,0.29,1783.68,3098.59,638.77,178.79,194.51,2024-03-27
4468,13,4.26,1328.82,2445.67,895.5,145.2,176.6,2024-03-28
4469,13,5.02,1320.8,3182.07,771.47,148.39000000000001,230.71,2024-03-29
4470,13,5.66,1709.58,3373.15,706.15,157.62,263.63,2024-03-30
4471,13,2.34,1370.63,2980.94,721.92,182.19,142.99,2024-03-31
4472,13,4.71,1486.83,3182.98,679.21,191.32,152.22,2024-04-01
4473,13,1.6,1744.13,2915.03,801.86,148.76,248.6,2024-04-02
4474,13,2.63,1657.3,3092.02,836.04,172.2,214.12,2024-04-03
4475,13,4.45,1422.34,2952.6,691.52,135.25,236.19,2024-04-04
4476,13,3.95,1488.65,2818.2400000000002,858.0500000000001,153.23,210.02,2024-04-05
4477,13,5.69,1598.91,2788.78,627.24,126.48,248.51,2024-04-06
4478,13,3.66,1578.68,3011.16,790.75,200.65,136.75,2024-04-07
4479,13,5.39,1633.82,2981.68,884.29,171.28,207.46,2024-04-08
4480,13,7.61,1652.53,2723.94,684.14,159.96,186.14000000000001,2024-04-09
4481,13,4.42,1393.04,3338.0299999999997,633.23,150.13,236.19,2024-04-10
4482,13,0.84,1499.3,2848.46,662.73,133.35,234.33,2024-04-11
4483,13,2.86,1323.81,2680.4,761.18,194.77,87.01,2024-04-12
4484,13,8.64,1854.72,2565.08,673.0699999999999,164.51,180.25,2024-04-13
4485,13,1.93,1532.58,3068.39,811.73,184.56,172.12,2024-04-14
4486,13,7.66,1419.3,3279.58,666.86,150.58,235.43,2024-04-15
4487,13,8.77,1541.26,2962.84,738.14,196.88,130.5,2024-04-16
4488,13,1.02,1712.07,3361.36,602.86,167.44,232.74,2024-04-17
4489,13,1.38,1217.96,3133.93,723.3,150.75,206.03,2024-04-18
4490,13,1.25,1491.13,3322.69,792.41,126.28,308.1,2024-04-19
4491,13,9.51,1392.26,3143.02,729.73,145.18,236.13,2024-04-20
4492,13,8.77,1384.2,2737.7,874.58,170.09,159.44,2024-04-21
4493,13,8.86,1319.07,3352.27,606.88,151.62,224.54,2024-04-22
4494,13,5.6,1122.54,2830.27,722.53,145.12,177.27,2024-04-23
4495,13,2.68,1508.19,3134.38,904.38,157.06,240.63,2024-04-24
4496,13,2.87,1561.03,2446.79,721.4300000000001,117.47,238.04,2024-04-25
4497,13,5.94,1449.19,3179.5299999999997,746.61,195.0,147.49,2024-04-26
4498,13,4.25,1296.74,2925.23,855.05,148.6,210.52,2024-04-27
4499,13,7.99,1678.46,2897.73,819.0,129.13,281.24,2024-04-28
4500,13,5.53,1842.7,3310.43,775.3199999999999,190.46,211.92,2024-04-29
4501,13,8.2,1735.3700000000001,2583.95,656.32,136.15,225.24,2024-04-30
4502,13,0.04,1432.63,2733.54,669.2,124.86,233.84,2024-05-01
4503,13,3.85,1519.56,3748.04,803.37,205.68,195.75,2024-05-02
4504,13,3.89,1560.91,2863.77,782.58,182.14000000000001,156.44,2024-05-03
4505,13,2.22,1411.96,3071.12,659.49,162.88,188.5,2024-05-04
4506,13,6.97,1450.3799999999999,3408.31,720.18,175.2,207.51,2024-05-05
4507,13,6.24,1492.47,2601.37,770.49,141.41,203.65,2024-05-06
4508,13,3.92,1385.84,3439.05,768.19,185.84,187.67000000000002,2024-05-07
4509,13,8.15,1588.25,2738.8,767.11,181.49,146.44,2024-05-08
4510,13,6.61,1317.6,3108.34,758.08,137.1,244.24,2024-05-09
4511,13,0.86,1525.3,3996.37,704.41,220.93,180.77,2024-05-10
4512,13,8.03,1341.53,2870.7599999999998,776.82,88.13,322.61,2024-05-11
4513,13,8.79,1422.53,3050.99,823.04,175.67,178.32,2024-05-12
4514,13,3.83,1572.3799999999999,2933.84,565.6,177.42000000000002,152.32999999999998,2024-05-13
4515,13,4.79,1478.98,3053.22,731.61,160.4,205.59,2024-05-14
4516,13,0.7,1427.19,2896.29,729.58,179.55,146.21,2024-05-15
4517,13,9.82,1528.49,3683.11,855.51,202.93,200.85999999999999,2024-05-16
4518,13,4.26,1424.73,2882.11,838.4,123.67,267.15,2024-05-17
4519,13,1.64,1456.32,2920.98,820.1999999999999,182.44,154.91,2024-05-18
4520,13,4.3,1430.13,3207.85,651.89,199.86,129.34,2024-05-19
4521,13,3.66,1513.91,3112.99,784.4,157.56,226.0,2024-05-20
4522,13,5.76,1324.7,3196.37,753.13,197.89000000000001,131.63,2024-05-21
4523,13,0.01,1455.16,3284.09,762.45,153.64,242.92,2024-05-22
4524,13,1.19,1411.85,3210.17,827.8100000000001,166.45,212.04,2024-05-23
4525,13,7.01,1377.65,2810.86,701.29,133.39,222.23,2024-05-24
4526,13,9.8,1405.11,2961.99,824.75,143.89000000000001,231.43,2024-05-25
4527,13,3.04,1459.12,2356.32,918.72,178.92,115.58,2024-05-26
4528,13,5.91,1372.58,2849.7,801.78,156.72,189.0,2024-05-27
4529,13,6.57,1504.82,3058.19,862.61,146.4,249.81,2024-05-28
4530,13,4.13,1439.76,3168.91,753.78,156.62,223.01,2024-05-29
4531,13,5.64,1414.68,2960.88,807.38,169.06,180.16,2024-05-30
4532,13,0.06,1114.56,2973.7200000000003,751.5,135.49,213.03,2024-05-31
4533,13,6.01,1479.91,2833.4,731.96,183.29,137.94,2024-06-01
4534,13,3.76,1264.02,3820.18,815.57,171.05,247.89,2024-06-02
4535,13,6.12,1320.23,3064.06,829.76,148.66,224.11,2024-06-03
4536,13,8.6,1680.41,2702.02,816.39,204.66,110.62,2024-06-04
4537,13,2.99,1360.29,3446.56,950.07,152.61,270.44,2024-06-05
4538,13,4.88,1305.14,3107.2799999999997,796.85,140.33,240.29999999999998,2024-06-06
4539,13,5.37,1310.14,2388.95,627.29,135.17,162.29,2024-06-07
